lat,lon
40.71413315,-73.97110072
40.6945822,-73.82542985
40.80785932,-73.90725502
40.71398159,-73.97160138
40.71398159,-73.97160138
40.7137696,-73.97216031
40.69529633,-73.82542977
40.80835051,-73.90655713
40.71360467,-73.97268617
40.71360467,-73.97268617
40.71340629,-73.97321919
40.69605555,-73.82581695
40.80884169,-73.90585922
40.713228,-73.97377021
40.713228,-73.97377021
40.71304321,-73.97427736
40.69681203,-73.82621478
40.80933288,-73.90516131
40.67479619,-73.85130779
40.75449856,-73.88497854
40.71285159,-73.97485349
40.71285159,-73.97485349
40.71268036,-73.9753348
40.69756851,-73.82661262
40.80982405,-73.90446338
40.67486629,-73.85038591
40.73967804,-73.94769838
40.75517977,-73.88544631
40.87647785,-73.86708499
40.69832498,-73.82701047
40.81031523,-73.90376544
40.67456016,-73.84946756
40.7389239,-73.94697848
40.75586098,-73.8859141
40.87735522,-73.8669588
40.69908146,-73.82740833
40.8108064,-73.90306749
40.67419409,-73.84857759
40.73816975,-73.94625858
40.75654219,-73.88638189
40.87807997,-73.86640379
40.81129756,-73.90236954
40.673828,-73.84768763
40.73741559,-73.94553871
40.75722339,-73.88684969
40.87880453,-73.86584888
40.81178872,-73.90167157
40.67346191,-73.84679767
40.73666144,-73.94481885
40.75790459,-73.8873175
40.87952891,-73.86529408
40.81227988,-73.90097359
40.73590727,-73.94409901
40.75858579,-73.88778532
40.88025312,-73.86473941
40.81277103,-73.9002756
40.7351531,-73.94337918
40.75926699,-73.88825315
40.88097715,-73.86418485
40.81326218,-73.8995776
40.73439893,-73.94265937
40.75994819,-73.888721
40.88170101,-73.86363042
40.81375332,-73.89887959
40.73364476,-73.94193957
40.76073963,-73.88901774
40.88242469,-73.86307611
40.81424446,-73.89818157
40.76158974,-73.88919495
40.88314819,-73.86252191
40.8147356,-73.89748354
40.76243961,-73.88937211
40.88387152,-73.86196784
40.81522673,-73.8967855
40.72444627,-73.88343143
40.6895901,-73.88698151
40.76328924,-73.88954923
40.88459468,-73.86141389
40.81571786,-73.89608745
40.72512624,-73.88322317
40.76413863,-73.8897263
40.88531766,-73.86086006
40.81629353,-73.89531978
40.72580622,-73.88301489
40.76498779,-73.88990332
40.88604046,-73.86030634
40.8168886,-73.89454078
40.72648619,-73.88280662
40.76583671,-73.89008031
40.81748366,-73.89376176
40.72716616,-73.88259834
40.76668539,-73.89025725
40.81807872,-73.89298273
40.72784614,-73.88239005
40.76753383,-73.89043414
40.81867377,-73.89220369
40.72852611,-73.88218176
40.76838204,-73.89061099
40.81926881,-73.89142463
40.72927999,-73.88251237
40.76923002,-73.89078779
40.81986385,-73.89064556
40.72996673,-73.88314533
40.6895901,-73.88698151
40.77007775,-73.89096455
40.82045889,-73.88986647
40.73065346,-73.8837783
40.68998989,-73.8866612
40.77092525,-73.89114126
40.82105392,-73.88908737
40.7313402,-73.88441128
40.77177252,-73.89131793
40.82164894,-73.88830826
40.73202692,-73.88504428
40.77261955,-73.89149456
40.82224396,-73.88752913
40.73271365,-73.88567729
40.77346634,-73.89167114
40.82283898,-73.88674998
40.73340037,-73.88631031
40.7743129,-73.89184767
40.82343399,-73.88597083
40.73408709,-73.88694335
40.6895901,-73.88698151
40.77515922,-73.89202416
40.82402899,-73.88519166
40.73477381,-73.8875764
40.77600531,-73.89220061
40.82462399,-73.88441247
40.77685116,-73.89237701
40.82521898,-73.88363327
40.77767712,-73.89254927
40.82581397,-73.88285406
40.82640896,-73.88207484
40.82700393,-73.8812956
40.82759891,-73.88051634
40.82819387,-73.87973707
40.82767389,-73.88041808
40.82878884,-73.87895779
40.82821928,-73.87970375
40.82938379,-73.87817849
40.82876466,-73.87898941
40.82931004,-73.87827506
40.82985541,-73.87756069
40.83040079,-73.87684632
40.83094615,-73.87613193
40.83149151,-73.87541753
40.83203687,-73.87470312
40.67267671,-73.94881246
40.83258222,-73.8739887
40.67272699,-73.94973044
40.83312757,-73.87327426
40.67277726,-73.95064843
40.83367292,-73.87255981
40.67282753,-73.95156641
40.83421826,-73.87184536
40.67287778,-73.9524844
40.83476359,-73.87113089
40.67292804,-73.95340239
40.83531444,-73.87041744
40.67297828,-73.95432038
40.83616429,-73.87003586
40.67302852,-73.95523837
40.83704446,-73.86974387
40.67307874,-73.95615637
40.83792462,-73.86945188
40.67312897,-73.95707436
40.83880479,-73.86915987
40.67317918,-73.95799236
40.79143532,-73.98111146
40.83968495,-73.86886786
40.67322939,-73.95891035
40.73517623,-74.01064013
40.567825,-74.08686209
40.7920814,-73.98068779
40.67327959,-73.95982835
40.7359204,-74.01060721
40.56726827,-74.08760203
40.79271795,-73.98023946
40.73666457,-74.01057428
40.56671154,-74.08834195
40.79335406,-73.97979023
40.73740874,-74.01054136
40.56615481,-74.08908186
40.79399016,-73.97934098
40.73815291,-74.01050844
40.56559807,-74.08982175
40.79462627,-73.97889174
40.73889304,-74.01042595
40.56504132,-74.09056164
40.79526237,-73.97844248
40.73962331,-74.01023416
40.56448458,-74.09130151
40.79589848,-73.97799321
40.74035358,-74.01004236
40.56392782,-74.09204137
40.79653458,-73.97754394
40.74108385,-74.00985057
40.56337107,-74.09278122
40.79717068,-73.97709465
40.74181412,-74.00965877
40.5628143,-74.09352106
40.79780677,-73.97664536
40.74254439,-74.00946696
40.56225754,-74.09426088
40.74327466,-74.00927515
40.56170076,-74.09500069
40.73815121,-73.87125831
40.73877283,-73.87185322
40.73939446,-73.87244814
40.74001608,-73.87304307
40.75276815,-74.00678124
40.74063769,-73.87363801
40.75349841,-74.00658937
40.77389545,-73.89175713
40.74125931,-73.87423297
40.75422868,-74.0063975
40.77460457,-73.89190562
40.74188092,-73.87482794
40.75495894,-74.00620562
40.77531353,-73.89205407
40.74250253,-73.87542291
40.75568975,-74.0060018
40.77602232,-73.89220249
40.74312413,-73.8760179
40.75636379,-74.00551696
40.77673095,-73.89235088
40.74374573,-73.8766129
40.75703513,-74.00502493
40.77743941,-73.89249925
40.74436733,-73.87720791
40.78700209,-73.98401843
40.75770647,-74.0045329
40.74498893,-73.87780293
40.78768986,-73.98356748
40.75837781,-74.00404086
40.74195487,-73.89423628
40.74561052,-73.87839797
40.78837763,-73.98311651
40.75904914,-74.00354881
40.74258547,-73.89481454
40.7890654,-73.98266554
40.75972047,-74.00305675
40.74321607,-73.89539281
40.78975316,-73.98221455
40.76039181,-74.00256467
40.74384666,-73.89597109
40.79044092,-73.98176356
40.76106313,-74.00207259
40.74447725,-73.89654938
40.79112868,-73.98131255
40.74510784,-73.89712769
40.79181644,-73.98086154
40.74573843,-73.897706
40.87448879,-73.86708504
40.79258243,-73.98033538
40.74636901,-73.89828433
40.87527992,-73.86708503
40.79338269,-73.97977021
40.74699959,-73.89886266
40.87607105,-73.86708502
40.79418295,-73.97920503
40.74763017,-73.89944101
40.87686217,-73.86708501
40.79498321,-73.97863983
40.74826074,-73.90001937
40.59446195,-74.04866193
40.87758665,-73.86680478
40.79578346,-73.97807462
40.74889132,-73.90059773
40.59394567,-74.04941046
40.87825067,-73.86629535
40.79658371,-73.9775094
40.74954357,-73.90114913
40.59342939,-74.05015898
40.87891453,-73.86578602
40.79738396,-73.97694416
40.7503413,-73.9010394
40.59291311,-74.05090749
40.87957825,-73.86527679
40.7981842,-73.97637891
40.75113332,-73.90079781
40.59239682,-74.05165599
40.88024183,-73.86476767
40.79898444,-73.97581364
40.75192428,-73.90055653
40.59188052,-74.05240448
40.88090525,-73.86425864
40.79978468,-73.97524836
40.59136422,-74.05315295
40.88156852,-73.86374972
40.80058492,-73.97468307
40.59084792,-74.05390142
40.88223165,-73.86324089
40.80138515,-73.97411776
40.59033161,-74.05464987
40.88289463,-73.86273217
40.80218538,-73.97355244
40.5898153,-74.05539831
40.88355746,-73.86222355
40.80298561,-73.97298711
40.58929898,-74.05614674
40.88422015,-73.86171504
40.80378584,-73.97242176
40.58878266,-74.05689516
40.88488268,-73.86120662
40.80458606,-73.9718564
40.88554507,-73.8606983
40.80538628,-73.97129103
40.88620731,-73.86019009
40.8061865,-73.97072564
40.88686941,-73.85968198
40.80698671,-73.97016024
40.88753135,-73.85917397
40.80773075,-73.96960733
40.88819315,-73.85866606
40.80843128,-73.96905863
40.88885481,-73.85815825
40.80913182,-73.96850991
40.80983235,-73.96796118
40.81053288,-73.96741244
40.8112334,-73.96686369
40.81193392,-73.96631493
40.83598989,-73.94838359
40.81263444,-73.96576615
40.83686182,-73.94795323
40.81333496,-73.96521737
40.83773374,-73.94752286
40.77104407,-73.89116174
40.81403548,-73.96466857
40.83860566,-73.94709248
40.77182256,-73.89132455
40.81473599,-73.96411976
40.83947758,-73.94666209
40.77260084,-73.89148733
40.8403495,-73.94623169
40.77337893,-73.89165006
40.84122138,-73.94580143
40.77415683,-73.89181276
40.84205419,-73.94565193
40.77493452,-73.89197542
40.84288679,-73.94553038
40.77571201,-73.89213805
40.78617923,-73.98455789
40.77648931,-73.89230063
40.786867,-73.98410695
40.77726641,-73.89246318
40.78755477,-73.983656
40.78824254,-73.98320505
40.78893031,-73.98275408
40.78961808,-73.9823031
40.79030584,-73.98185212
40.79099361,-73.98140112
40.79168137,-73.98095012
40.79239144,-73.98047026
40.79313015,-73.97994857
40.79386885,-73.97942686
40.79460755,-73.97890515
40.79534624,-73.97838342
40.79608494,-73.97786168
40.79682363,-73.97733993
40.79756232,-73.97681817
40.79830101,-73.9762964
40.79903969,-73.97577461
40.79977838,-73.97525281
40.79977838,-73.97525281
40.80051706,-73.97473101
40.80125574,-73.97420919
40.80199441,-73.97368735
40.80273308,-73.97316551
40.80347176,-73.97264366
40.80421042,-73.97212179
40.80494909,-73.97159991
40.80568776,-73.97107802
40.80642642,-73.97055612
40.80716508,-73.97003421
40.84009498,-73.94635719
40.80779534,-73.96955627
40.84094513,-73.94593762
40.80839581,-73.96908597
40.84171915,-73.94570132
40.80899627,-73.96861565
40.81011383,-73.96774047
40.84245924,-73.94559323
40.80959673,-73.96814533
40.8107343,-73.96725445
40.8101972,-73.96767501
40.81135477,-73.96676842
40.81079766,-73.96720467
40.81197524,-73.96628238
40.81259571,-73.96579633
40.81321617,-73.96531027
40.81383663,-73.96482421
40.81445709,-73.96433813
40.8159084,-73.9632011
40.81507755,-73.96385205
40.81652885,-73.962715
40.815698,-73.96336595
40.8171493,-73.96222888
40.81631846,-73.96287985
40.81776975,-73.96174276
40.81693891,-73.96239374
40.8183902,-73.96125663
40.81755936,-73.96190762
40.81901065,-73.96077049
40.81817981,-73.96142149
40.81963109,-73.96028434
40.81880025,-73.96093535
40.82025153,-73.95979818
40.82087453,-73.95929522
40.82150136,-73.95876419
40.8221282,-73.95823315
40.8221282,-73.95823315
40.82148004,-73.95878234
40.82275503,-73.9577021
40.82275503,-73.9577021
40.82226358,-73.95811853
40.82338186,-73.95717103
40.82338186,-73.95717103
40.82304711,-73.95745471
40.82400868,-73.95663996
40.82400868,-73.95663996
40.82383064,-73.95679087
40.8246355,-73.95610888
40.8246355,-73.95610888
40.82461416,-73.95612701
40.82526232,-73.95557779
40.82526232,-73.95557779
40.82539769,-73.95546314
40.82588914,-73.95504669
40.82588914,-73.95504669
40.8261812,-73.95479926
40.82651596,-73.95451557
40.82651596,-73.95451557
40.82696472,-73.95413536
40.82714277,-73.95398445
40.82714277,-73.95398445
40.82776958,-73.95345332
40.82839639,-73.95292218
40.8290232,-73.95239103
40.82965,-73.95185986
40.8302768,-73.95132869
40.8309249,-73.95088577
40.76757171,-73.89043493
40.83160061,-73.95055215
40.76830524,-73.89058837
40.83227632,-73.95021853
40.76903859,-73.89074177
40.83295203,-73.9498849
40.76977177,-73.89089514
40.83362774,-73.94955126
40.77050477,-73.89104848
40.83430344,-73.94921761
40.7712376,-73.89120179
40.83497915,-73.94888396
40.77197025,-73.89135506
40.83565485,-73.9485503
40.77270272,-73.8915083
40.83633056,-73.94821664
40.77343502,-73.89166151
40.83700626,-73.94788296
40.77416714,-73.89181468
40.83768196,-73.94754929
40.77489908,-73.89196782
40.83835766,-73.9472156
40.77563085,-73.89212092
40.83903336,-73.94688191
40.84028859,-73.94626221
40.83970906,-73.94654821
40.84096425,-73.94592837
40.84038476,-73.9462145
40.84171305,-73.94569751
40.84106046,-73.94588079
40.84252256,-73.94557973
40.84186472,-73.94567386
40.84333206,-73.94546194
40.8427205,-73.9455495
40.84414157,-73.94534415
40.84495107,-73.94522636
40.84576057,-73.94510857
40.84657008,-73.94499077
40.84737958,-73.94487297
40.84818909,-73.94475517
40.84899859,-73.94463736
40.8498081,-73.94451956
40.8505737,-73.9442575
40.85124843,-73.94371143
40.85192317,-73.94316535
40.8525979,-73.94261926
40.85327262,-73.94207316
40.85394735,-73.94152705
40.85462207,-73.94098093
40.85529679,-73.9404348
40.85597151,-73.93988865
40.85664622,-73.93934249
40.85518075,-73.94053954
40.85732094,-73.93879633
40.85597404,-73.93989596
40.85799564,-73.93825015
40.85676733,-73.93925237
40.85867035,-73.93770396
40.85756062,-73.93860876
40.85934506,-73.93715776
40.8583539,-73.93796513
40.86001976,-73.93661155
40.85914718,-73.93732149
40.86069446,-73.93606532
40.85994046,-73.93667784
40.86145319,-73.93551882
40.86229326,-73.93499095
40.86313261,-73.93446352
40.86330055,-73.93435792
40.86392947,-73.93396272
40.86455799,-73.93356776
40.86518613,-73.93317304
40.86581386,-73.93277856
40.8664412,-73.93238432
40.7099126,-74.16474584
40.71006638,-74.16567555
40.71022016,-74.16660526
40.71037393,-74.16753497
40.71052769,-74.16846469
40.71068145,-74.16939442
40.7108352,-74.17032415
40.71098894,-74.17125388
40.71114267,-74.17218362
